entity_id,risk_score,top_factors,reason_text,intervention_tier,bias_flag
STU-03165,0.0677,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03166,0.8787,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","High risk due to ratio curricular units 2nd sem, course, and ratio curricular units 1st sem. Immediate review recommended.",High,True
STU-03167,0.782,"['Course', 'Age at enrollment', 'Admission grade']","High risk due to course, age at enrollment, and admission grade. Immediate review recommended.",High,True
STU-03168,0.7004,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Debtor']","High risk due to tuition fees up to date, (mitigating) ratio curricular units 2nd sem, and debtor. Immediate review recommended.",High,True
STU-03169,0.133,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Tuition fees up to date']","Low risk. Key factors: ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-03170,0.1087,"['ratio_curricular_units_2nd_sem', 'binary_flag_sum', 'GDP']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, binary flag sum, and gdp. No immediate action required.",Low,True
STU-03171,0.8929,"['Tuition fees up to date', 'Debtor', 'Course']","High risk due to tuition fees up to date, debtor, and course. Immediate review recommended.",High,True
STU-03172,0.698,"['Debtor', 'Tuition fees up to date', 'Admission grade']","Moderate risk influenced by debtor, (mitigating) tuition fees up to date, and (mitigating) admission grade. Review within 30 days advised.",Medium,True
STU-03173,0.074,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) admission grade. No immediate action required.",Low,True
STU-03174,0.0698,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and unemployment rate. No immediate action required.",Low,True
STU-03175,0.8762,"['ratio_curricular_units_2nd_sem', 'Age at enrollment', 'Course']","High risk due to ratio curricular units 2nd sem, age at enrollment, and (mitigating) course. Immediate review recommended.",High,True
STU-03176,0.0679,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Curricular units 2nd sem (approved)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) curricular units 2nd sem (approved). No immediate action required.",Low,True
STU-03177,0.5533,"['ratio_curricular_units_2nd_sem', 'binary_flag_sum', 'Course']","Moderate risk influenced by (mitigating) ratio curricular units 2nd sem, binary flag sum, and course. Review within 30 days advised.",Medium,True
STU-03178,0.0642,"['ratio_curricular_units_2nd_sem', 'Curricular units 1st sem (grade)', 'Application mode']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 1st sem (grade), and (mitigating) application mode. No immediate action required.",Low,True
STU-03179,0.1017,"['Scholarship holder', 'ratio_curricular_units_2nd_sem', ""Father's qualification""]","Low risk. Key factors: (mitigating) scholarship holder, (mitigating) ratio curricular units 2nd sem, and (mitigating) father's qualification. No immediate action required.",Low,True
STU-03180,0.1148,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, mother's occupation, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03181,0.782,"['Debtor', 'ratio_curricular_units_2nd_sem', 'binary_flag_sum']","High risk due to debtor, ratio curricular units 2nd sem, and binary flag sum. Immediate review recommended.",High,True
STU-03182,0.2109,"[""Mother's occupation"", 'ratio_curricular_units_2nd_sem', 'Course']","Low risk. Key factors: mother's occupation, (mitigating) ratio curricular units 2nd sem, and (mitigating) course. No immediate action required.",Low,True
STU-03183,0.1318,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and age at enrollment. No immediate action required.",Low,True
STU-03184,0.0809,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03185,0.8926,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)', 'ratio_curricular_units_1st_sem']","High risk due to ratio curricular units 2nd sem, curricular units 2nd sem (evaluations), and ratio curricular units 1st sem. Immediate review recommended.",High,True
STU-03186,0.8962,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', ""Mother's occupation""]","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and mother's occupation. Immediate review recommended.",High,True
STU-03187,0.8698,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 2nd sem (approved)']","High risk due to ratio curricular units 2nd sem, course, and curricular units 2nd sem (approved). Immediate review recommended.",High,True
STU-03188,0.8837,"['ratio_curricular_units_2nd_sem', ""Father's qualification"", 'GDP']","High risk due to ratio curricular units 2nd sem, (mitigating) father's qualification, and gdp. Immediate review recommended.",High,True
STU-03189,0.7863,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (enrolled)']","High risk due to ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 1st sem (enrolled). Immediate review recommended.",High,True
STU-03190,0.8964,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Age at enrollment']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and age at enrollment. Immediate review recommended.",High,True
STU-03191,0.6348,"['Previous qualification (grade)', 'ratio_curricular_units_1st_sem', 'Tuition fees up to date']","Moderate risk influenced by previous qualification (grade), ratio curricular units 1st sem, and (mitigating) tuition fees up to date. Review within 30 days advised.",Medium,True
STU-03192,0.0883,"[""Father's qualification"", 'Tuition fees up to date', ""Father's occupation""]","Low risk. Key factors: (mitigating) father's qualification, (mitigating) tuition fees up to date, and (mitigating) father's occupation. No immediate action required.",Low,True
STU-03193,0.685,"['ratio_curricular_units_2nd_sem', ""Father's occupation"", 'Age at enrollment']","Moderate risk influenced by ratio curricular units 2nd sem, father's occupation, and (mitigating) age at enrollment. Review within 30 days advised.",Medium,True
STU-03194,0.2216,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Course']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, ratio curricular units 1st sem, and course. No immediate action required.",Low,True
STU-03195,0.8947,"['ratio_curricular_units_2nd_sem', 'Tuition fees up to date', 'Curricular units 2nd sem (evaluations)']","High risk due to ratio curricular units 2nd sem, tuition fees up to date, and curricular units 2nd sem (evaluations). Immediate review recommended.",High,True
STU-03196,0.0774,"['Course', 'ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) course, (mitigating) ratio curricular units 2nd sem, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03197,0.1015,"['ratio_curricular_units_1st_sem', 'Curricular units 2nd sem (grade)', 'Curricular units 2nd sem (evaluations)']","Low risk. Key factors: (mitigating) ratio curricular units 1st sem, (mitigating) curricular units 2nd sem (grade), and (mitigating) curricular units 2nd sem (evaluations). No immediate action required.",Low,True
STU-03198,0.8928,"['ratio_curricular_units_2nd_sem', 'Unemployment rate', 'ratio_curricular_units_1st_sem']","High risk due to ratio curricular units 2nd sem, unemployment rate, and ratio curricular units 1st sem. Immediate review recommended.",High,True
STU-03199,0.0655,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-03200,0.8688,"['ratio_curricular_units_2nd_sem', 'Age at enrollment', 'Curricular units 2nd sem (approved)']","High risk due to ratio curricular units 2nd sem, age at enrollment, and curricular units 2nd sem (approved). Immediate review recommended.",High,True
STU-03201,0.0802,"['ratio_curricular_units_2nd_sem', 'Course', 'GDP']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and (mitigating) gdp. No immediate action required.",Low,True
STU-03202,0.1875,"['ratio_curricular_units_1st_sem', 'Tuition fees up to date', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 1st sem, (mitigating) tuition fees up to date, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-03203,0.4983,"['ratio_curricular_units_1st_sem', 'Age at enrollment', 'Tuition fees up to date']","Moderate risk influenced by ratio curricular units 1st sem, (mitigating) age at enrollment, and (mitigating) tuition fees up to date. Review within 30 days advised.",Medium,True
STU-03204,0.8668,"['ratio_curricular_units_2nd_sem', 'Unemployment rate', 'Course']","High risk due to ratio curricular units 2nd sem, (mitigating) unemployment rate, and course. Immediate review recommended.",High,True
STU-03205,0.8965,"['ratio_curricular_units_2nd_sem', 'Tuition fees up to date', 'Curricular units 2nd sem (evaluations)']","High risk due to ratio curricular units 2nd sem, tuition fees up to date, and curricular units 2nd sem (evaluations). Immediate review recommended.",High,True
STU-03206,0.0677,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, mother's occupation, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03207,0.7032,"['ratio_curricular_units_2nd_sem', 'Debtor', 'Unemployment rate']","High risk due to (mitigating) ratio curricular units 2nd sem, debtor, and unemployment rate. Immediate review recommended.",High,True
STU-03208,0.8327,"['Tuition fees up to date', 'Debtor', 'ratio_curricular_units_2nd_sem']","High risk due to tuition fees up to date, debtor, and (mitigating) ratio curricular units 2nd sem. Immediate review recommended.",High,True
STU-03209,0.0821,"['Course', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","Low risk. Key factors: (mitigating) course, (mitigating) ratio curricular units 1st sem, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-03210,0.1599,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03211,0.1751,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (enrolled)']","Low risk. Key factors: ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 1st sem (enrolled). No immediate action required.",Low,True
STU-03212,0.0625,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03213,0.7982,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Curricular units 2nd sem (approved)']","High risk due to ratio curricular units 2nd sem, ratio curricular units 1st sem, and curricular units 2nd sem (approved). Immediate review recommended.",High,True
STU-03214,0.0739,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'Curricular units 1st sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, mother's occupation, and (mitigating) curricular units 1st sem (grade). No immediate action required.",Low,True
